Designator,Val,Package,Mid X,Mid Y,Rotation,Layer
R39,1k,R_0603_1608Metric,110.000000,-76.500000,0.000000,top
R39,1k,R_0603_1608Metric,42.000000,-17.500000,0.000000,top
R39,1k,R_0603_1608Metric,42.000000,-76.500000,0.000000,top
R40,1k,R_0603_1608Metric,42.000000,-15.200000,0.000000,top
R40,1k,R_0603_1608Metric,42.000000,-74.200000,0.000000,top
R40,1k,R_0603_1608Metric,110.000000,-15.200000,0.000000,top
R40,1k,R_0603_1608Metric,110.000000,-74.200000,0.000000,top
R44,14k,R_0603_1608Metric,24.250000,-16.400000,0.000000,top
R44,14k,R_0603_1608Metric,24.250000,-75.400000,0.000000,top
R44,14k,R_0603_1608Metric,92.250000,-16.400000,0.000000,top
R44,14k,R_0603_1608Metric,92.250000,-75.400000,0.000000,top
SW1,SW_Coded_SH-7050,Diptronics-Rotary-Switch-R7M3-16RA-V,85.400000,-97.300000,0.000000,top
SW1,SW_Coded_SH-7050,Diptronics-Rotary-Switch-R7M3-16RA-V,17.400000,-38.300000,0.000000,top
SW1,SW_Coded_SH-7050,Diptronics-Rotary-Switch-R7M3-16RA-V,17.400000,-97.300000,0.000000,top
SW1,SW_Coded_SH-7050,Diptronics-Rotary-Switch-R7M3-16RA-V,85.400000,-38.300000,0.000000,top
U1,TPS54531DDA,Texas_R-PDSO-G8_EP2.95x4.9mm_Mask2.4x3.1mm_ThermalVias,22.300000,-20.950000,90.000000,top
U1,TPS54531DDA,Texas_R-PDSO-G8_EP2.95x4.9mm_Mask2.4x3.1mm_ThermalVias,22.300000,-79.950000,90.000000,top
U1,TPS54531DDA,Texas_R-PDSO-G8_EP2.95x4.9mm_Mask2.4x3.1mm_ThermalVias,90.300000,-20.950000,90.000000,top
U1,TPS54531DDA,Texas_R-PDSO-G8_EP2.95x4.9mm_Mask2.4x3.1mm_ThermalVias,90.300000,-79.950000,90.000000,top
U2,PCA9685PW,TSSOP-28_4.4x9.7mm_P0.65mm,105.975000,-81.825000,180.000000,top
U2,PCA9685PW,TSSOP-28_4.4x9.7mm_P0.65mm,37.975000,-22.825000,180.000000,top
U2,PCA9685PW,TSSOP-28_4.4x9.7mm_P0.65mm,37.975000,-81.825000,180.000000,top
U2,PCA9685PW,TSSOP-28_4.4x9.7mm_P0.65mm,105.975000,-22.825000,180.000000,top
